Taxpayer_ID,Business_Type,Region,Years_in_Business,Employee_Count,Annual_Revenue,Annual_Expenses,Net_Profit,Taxable_Income,Expected_Tax,Declared_Tax,VAT_Collected,VAT_Paid,Previous_Audits,Previous_Violations,Late_Payments,Industry_Risk,Cash_Transactions_Percentage,Missing_Documents,Invoice_Mismatch,Expense_Ratio,Profit_Margin,Revenue_per_Employee,Tax_Gap,Fraud
141058,Healthcare,Cairo,2,12,796426.41,306667.14,489759.28,445908.81,100329.48,97877.99,111499.7,42933.4,0,0,1,Low,10.42,1,0,0.385,0.615,66368.87,2451.49,0
141059,Construction,Monufia,0,6,1476598.05,940709.02,535889.02,486382.29,109436.01,107622.94,206723.73,131699.26,0,0,1,High,26.41,2,0,0.637,0.363,246099.67,1813.07,0
141060,Unknown,Unknown,13,10,1537594.87,1299419.73,238175.15,227053.41,51087.02,49728.99,215263.28,181918.76,0,0,0,Low,38.52,1,1,0.845,0.155,153759.49,1358.02,0
141061,Construction,Giza,12,6,1080631.01,880010.27,200620.74,178777.36,40224.91,39932.59,151288.34,123201.44,2,1,1,High,14.22,1,0,0.814,0.186,180105.17,292.32,0
141062,Restaurant,Cairo,3,23,2362039.16,1302977.99,1059061.17,1023470.86,230280.94,227859.54,330685.48,182416.92,0,0,1,Medium,14.27,2,0,0.552,0.448,102697.35,2421.41,0
141063,Restaurant,Alex,7,5,1176897.97,1034807.61,142090.36,135114.11,30400.68,29300.93,164765.72,144873.06,4,0,1,Medium,60.89,2,0,0.879,0.121,235379.59,1099.75,0
141064,Education,Giza,7,25,2454076.38,1320015.38,1134061.0,1028327.58,231373.71,224234.59,343570.69,184802.15,1,0,1,Low,42.2,0,0,0.538,0.462,98163.06,7139.12,0
141065,Pharmacy,Monufia,13,4,713005.7,428950.55,284055.15,281721.38,63387.31,59987.43,99820.8,60053.08,1,0,1,Low,42.94,0,0,0.602,0.398,178251.43,3399.88,0
141066,Restaurant,Dakahlia,4,12,817322.38,360623.9,456698.49,418882.87,94248.65,86631.89,114425.13,50487.35,1,1,4,Medium,45.79,1,0,0.441,0.559,68110.2,7616.76,1
141067,Retail,Alex,8,9,1458528.88,1298834.48,159694.4,139726.57,31438.48,29790.16,204194.04,181836.83,1,1,2,Medium,91.51,0,0,0.891,0.109,162058.76,1648.32,1
141068,Education,Giza,7,9,1008543.23,557739.12,450804.11,419584.94,94406.61,86378.87,141196.05,78083.48,1,1,1,Low,64.85,1,0,0.553,0.447,112060.36,8027.75,1
141069,Unknown,Unknown,10,10,577715.69,494489.6,83226.1,73695.9,16581.58,16581.58,80880.2,69228.54,0,0,0,High,38.52,1,0,0.856,0.144,57771.57,0.0,0
141070,Retail,Alex,9,17,1207391.1,425148.44,782242.66,671341.23,151051.78,144594.7,169034.75,59520.78,0,1,4,Medium,24.99,0,0,0.352,0.648,71023.01,6457.08,0
141071,Retail,Dakahlia,8,8,456176.8,215483.69,240693.11,224106.34,50423.93,50141.22,63864.75,30167.72,2,0,1,Medium,24.6,0,0,0.472,0.528,57022.1,282.71,0
141072,Pharmacy,Alex,4,18,1731145.96,1462123.87,269022.09,250555.54,56375.0,55678.22,242360.43,204697.34,0,1,1,Low,15.64,1,0,0.845,0.155,96174.78,696.77,0
141073,Retail,Alex,14,7,1836811.8,814092.92,1022718.88,988506.08,222413.87,218362.25,257153.65,113973.01,1,0,3,Medium,15.25,0,0,0.443,0.557,262401.69,4051.62,0
141074,IT,Alex,0,11,1165701.41,603166.86,562534.56,513522.53,115542.57,114181.63,163198.2,84443.36,0,0,3,Low,55.23,0,0,0.517,0.483,105972.86,1360.94,0
141075,Retail,Alex,9,2,1406290.3,1226218.53,180071.77,168827.88,37986.27,33419.46,196880.64,171670.59,0,0,1,Medium,76.89,1,1,0.872,0.128,703145.15,4566.81,1
141076,Pharmacy,Alex,12,12,885991.16,325594.01,560397.15,491076.13,110492.13,109346.62,124038.76,45583.16,1,0,0,Low,37.47,0,0,0.367,0.633,73832.6,1145.51,0
141077,Construction,Dakahlia,0,26,1310426.18,702831.05,607595.13,584727.88,131563.77,123871.13,183459.67,98396.35,0,0,1,High,38.31,0,0,0.536,0.464,50401.01,7692.64,1
141078,Pharmacy,Assiut,12,8,1217350.88,728271.49,489079.39,449359.6,101105.91,85830.43,170429.12,101958.01,0,0,0,Low,36.9,1,0,0.598,0.402,152168.86,15275.48,1
141079,Manufacturing,Cairo,7,5,977998.65,736409.59,241589.06,210357.85,47330.52,44164.81,136919.81,103097.34,1,1,1,Medium,28.05,1,1,0.753,0.247,195599.73,3165.7,0
141080,Healthcare,Dakahlia,17,10,1020768.31,595048.99,425719.32,393418.35,88519.13,86901.84,142907.56,83306.86,2,0,0,Low,39.82,0,0,0.583,0.417,102076.83,1617.29,0
141081,Pharmacy,Assiut,9,6,2192605.26,1214697.81,977907.46,917224.22,206375.45,204001.75,306964.74,170057.69,1,1,2,Low,28.89,0,0,0.554,0.446,365434.21,2373.7,0
141082,Healthcare,Sharqia,3,10,228776.46,206593.95,22182.52,21543.58,4847.31,4705.55,32028.7,28923.15,1,0,1,Low,38.36,0,0,0.903,0.097,22877.65,141.75,0
141083,Healthcare,Alex,11,7,996760.44,452442.98,544317.46,503285.55,113239.25,102927.17,139546.46,63342.02,1,1,2,Low,25.35,0,0,0.454,0.546,142394.35,10312.07,1
141084,Restaurant,Alex,13,12,791521.25,320748.8,470772.45,468537.0,105420.83,102948.77,110812.98,44904.83,0,0,0,Medium,35.71,0,1,0.405,0.595,65960.1,2472.05,0
141085,Manufacturing,Dakahlia,0,7,3550146.71,1999513.09,1550633.62,1417330.99,318899.47,309866.95,497020.54,279931.83,1,1,1,Medium,15.22,0,0,0.563,0.437,507163.82,9032.52,0
141086,Pharmacy,Cairo,8,7,1504409.41,740083.05,764326.36,736500.02,165712.51,158645.82,210617.32,103611.63,2,0,1,Low,29.75,0,0,0.492,0.508,214915.63,7066.68,0
141087,Healthcare,Assiut,11,11,2167374.21,927727.5,1239646.72,1075674.45,242026.75,239465.53,303432.39,129881.85,0,0,1,Low,54.18,2,0,0.428,0.572,197034.02,2561.23,0
141088,Construction,Sharqia,10,4,1208880.87,473018.38,735862.49,696234.8,156652.83,150564.6,169243.32,66222.57,3,0,0,High,40.37,0,0,0.391,0.609,302220.22,6088.23,0
141089,Healthcare,Cairo,7,13,828748.46,390739.94,438008.52,411253.96,92532.14,91144.24,116024.78,54703.59,0,1,0,Low,41.24,1,0,0.471,0.529,63749.88,1387.9,0
141090,Healthcare,Sharqia,6,11,1149320.79,748044.7,401276.1,365671.67,82276.13,81429.58,160904.91,104726.26,1,1,0,Low,10.79,1,0,0.651,0.349,104483.71,846.55,0
141091,Education,Alex,12,15,600281.78,529207.88,71073.9,66347.33,14928.15,14928.15,84039.45,74089.1,0,0,1,Low,71.54,0,0,0.882,0.118,40018.79,0.0,0
141092,Healthcare,Dakahlia,4,6,2454070.49,1504514.89,949555.59,909802.05,204705.46,204386.48,343569.87,210632.09,1,0,1,Low,27.77,0,0,0.613,0.387,409011.75,318.99,0
141093,IT,Alex,7,8,2154824.47,930939.18,1223885.28,1132309.63,254769.67,248875.18,301675.43,130331.49,2,0,0,Low,41.92,0,0,0.432,0.568,269353.06,5894.49,0
141094,IT,Giza,0,22,1800486.51,1664410.81,136075.69,133207.79,29971.75,28906.53,252068.11,233017.51,0,2,1,Low,39.41,0,0,0.924,0.076,81840.3,1065.22,0
141095,Restaurant,Sohag,8,42,439749.19,382556.11,57193.08,51929.6,11684.16,11585.47,61564.89,53557.85,1,0,0,Medium,69.39,0,0,0.87,0.13,10470.22,98.69,0
141096,Education,Alex,9,18,2017467.7,726285.05,1291182.65,1220124.45,274528.0,262530.84,282445.48,101679.91,1,0,1,Low,63.72,1,0,0.36,0.64,112081.54,11997.16,0
141097,Retail,Giza,5,5,2329588.45,2201464.77,128123.68,123410.45,27767.35,27391.3,326142.38,308205.07,2,0,2,Medium,29.49,0,0,0.945,0.055,465917.69,376.05,0
141098,Import/Export,Sharqia,8,5,799003.24,307133.59,491869.65,434379.91,97735.48,94485.58,111860.45,42998.7,0,0,3,High,48.25,1,0,0.384,0.616,159800.65,3249.9,0
141099,Manufacturing,Alex,0,14,1455883.96,786221.9,669662.06,597753.18,134494.47,129034.26,203823.75,110071.07,0,0,0,Medium,21.88,1,0,0.54,0.46,103991.71,5460.21,0
141100,Healthcare,Giza,16,7,3082571.7,1199562.44,1883009.25,1657017.77,372829.0,366591.48,431560.04,167938.74,0,1,3,Low,72.23,0,0,0.389,0.611,440367.39,6237.52,0
141101,IT,Dakahlia,9,44,1910569.11,1791754.84,118814.27,112596.98,25334.32,24132.69,267479.68,250845.68,0,0,3,Low,31.78,2,0,0.938,0.062,43422.03,1201.63,0
141102,Pharmacy,Dakahlia,9,8,1110143.62,710066.64,400076.98,391679.75,88127.94,83858.64,155420.11,99409.33,0,1,1,Low,50.18,0,0,0.64,0.36,138767.95,4269.31,0
141103,Manufacturing,Monufia,12,6,2790243.31,1706015.99,1084227.33,1016339.94,228676.49,226473.48,390634.06,238842.24,1,0,1,Medium,74.12,0,0,0.611,0.389,465040.55,2203.01,0
141104,Pharmacy,Sharqia,1,10,1271681.29,553296.7,718384.59,682519.09,153566.8,143470.56,178035.38,77461.54,0,0,2,Low,12.88,3,0,0.435,0.565,127168.13,10096.23,0
141105,Manufacturing,Sharqia,6,4,779827.77,606010.16,173817.61,161130.9,36254.45,35805.58,109175.89,84841.42,1,0,4,Medium,43.62,1,0,0.777,0.223,194956.94,448.87,0
141106,IT,Giza,3,33,520504.16,363047.62,157456.55,142263.91,32009.38,31127.34,72870.58,50826.67,1,1,0,Low,18.68,0,0,0.697,0.303,15772.85,882.04,0
141107,Healthcare,Cairo,26,29,764786.25,457695.05,307091.19,299070.31,67290.82,65001.77,107070.07,64077.31,0,0,1,Low,40.62,0,0,0.598,0.402,26371.94,2289.05,0
141108,Retail,Cairo,10,7,577844.97,253929.9,323915.07,295505.14,66488.66,63533.02,80898.3,35550.19,1,0,1,Medium,39.61,1,0,0.439,0.561,82549.28,2955.64,0
141109,Construction,Giza,16,19,1118909.59,706018.64,412890.95,361911.2,81430.02,81016.7,156647.34,98842.61,1,0,1,High,54.46,1,0,0.631,0.369,58889.98,413.32,0
141110,Manufacturing,Cairo,9,17,765186.91,327526.27,437660.64,377466.65,84930.0,84892.51,107126.17,45853.68,0,0,0,Medium,73.98,1,0,0.428,0.572,45010.99,37.49,0
141111,Import/Export,Cairo,8,6,1645596.48,1297438.96,348157.51,322980.16,72670.54,69106.46,230383.51,181641.45,0,0,3,High,45.94,0,0,0.788,0.212,274266.08,3564.08,0
141112,Pharmacy,Dakahlia,11,12,1936813.8,1631171.84,305641.96,271940.0,61186.5,59381.84,271153.93,228364.06,1,0,4,Low,22.58,0,0,0.842,0.158,161401.15,1804.66,0
141113,IT,Sohag,0,25,954884.95,874894.08,79990.87,77098.61,17347.19,16765.7,133683.89,122485.17,1,0,1,Low,6.52,0,0,0.916,0.084,38195.4,581.49,0
141114,Construction,Monufia,8,10,1312363.45,963294.95,349068.5,326289.13,73415.05,70258.41,183730.88,134861.29,0,0,0,High,2.91,0,0,0.734,0.266,131236.34,3156.64,0
141115,IT,Sohag,7,26,2535913.44,1754517.88,781395.57,679094.75,152796.32,147811.27,355027.88,245632.5,1,0,0,Low,87.21,0,0,0.692,0.308,97535.13,4985.05,0
141116,IT,Sohag,15,12,2585863.98,2003918.79,581945.19,496156.61,111635.24,111349.56,362020.96,280548.63,1,0,0,Low,43.96,0,0,0.775,0.225,215488.67,285.68,0
141117,Healthcare,Dakahlia,13,18,1277502.87,865967.85,411535.02,372885.15,83899.16,82176.91,178850.4,121235.5,1,1,0,Low,24.13,2,0,0.678,0.322,70972.38,1722.25,0
141118,Restaurant,Alex,2,7,607425.32,568265.24,39160.07,35332.46,7949.8,7870.07,85039.54,79557.13,0,0,1,Medium,66.67,0,0,0.936,0.064,86775.05,79.74,0
141119,Healthcare,Alex,13,5,607843.69,351168.74,256674.95,233440.87,52524.2,50916.96,85098.12,49163.62,0,0,0,Low,13.71,1,0,0.578,0.422,121568.74,1607.23,0
141120,Restaurant,Alex,1,4,3151072.19,2285883.5,865188.69,785422.39,176720.04,176170.47,441150.11,320023.69,1,1,3,Medium,43.54,0,0,0.725,0.275,787768.05,549.57,0
141121,Education,Monufia,9,9,564365.38,204075.9,360289.48,346233.17,77902.46,73749.4,79011.15,28570.63,1,1,2,Low,80.37,0,0,0.362,0.638,62707.26,4153.06,0
141122,Manufacturing,Sohag,13,16,539096.09,486033.29,53062.79,46078.37,10367.63,10348.06,75473.45,68044.66,2,0,0,Medium,5.72,0,0,0.902,0.098,33693.51,19.58,0
141123,Unknown,Unknown,7,6,2153055.98,1099385.29,1053670.68,974527.04,219268.58,185376.94,301427.84,153913.94,0,1,1,Low,38.52,1,0,0.511,0.489,358842.66,33891.64,1
141124,Import/Export,Monufia,10,10,5822499.33,2584398.54,3238100.78,3117837.77,701513.5,674669.06,815149.91,361815.8,1,0,2,High,6.65,0,0,0.444,0.556,582249.93,26844.44,0
141125,Retail,Monufia,9,5,2603497.06,1600639.35,1002857.71,852763.21,191871.72,186799.73,364489.59,224089.51,1,1,3,Medium,46.44,2,0,0.615,0.385,520699.41,5072.0,0
141126,Retail,Cairo,5,7,1473077.91,1360222.61,112855.31,102659.52,23098.39,22543.74,206230.91,190431.16,0,1,1,Medium,9.66,0,0,0.923,0.077,210439.7,554.65,0
141127,Manufacturing,Sharqia,0,7,774875.35,447645.4,327229.95,315632.9,71017.4,68866.66,108482.55,62670.36,1,1,2,Medium,58.55,1,1,0.578,0.422,110696.48,2150.75,0
141128,Manufacturing,Monufia,9,7,1092564.3,788102.42,304461.88,276278.17,62162.59,61469.74,152959.0,110334.34,0,0,0,Medium,32.26,1,0,0.721,0.279,156080.61,692.85,0
141129,Restaurant,Sohag,0,12,637347.75,521933.62,115414.13,103666.3,23324.92,22746.07,89228.69,73070.71,1,0,1,Medium,33.13,0,0,0.819,0.181,53112.31,578.85,0
141130,Construction,Assiut,9,12,538406.06,503650.8,34755.27,29646.58,6670.48,6552.84,75376.85,70511.11,0,0,0,High,47.64,1,0,0.935,0.065,44867.17,117.64,0
141131,Pharmacy,Monufia,9,8,1584989.61,1235748.29,349241.32,308794.76,69478.82,67255.29,221898.54,173004.76,0,0,2,Low,42.89,0,0,0.78,0.22,198123.7,2223.53,0
141132,Healthcare,Cairo,8,29,733920.43,457946.83,275973.6,271250.11,61031.27,60911.07,102748.86,64112.56,0,0,0,Low,8.58,1,0,0.624,0.376,25307.6,120.2,0
141133,Healthcare,Dakahlia,12,10,712575.82,526435.49,186140.33,166287.26,37414.63,36349.89,99760.62,73700.97,0,0,0,Low,31.85,0,0,0.739,0.261,71257.58,1064.74,0
141134,Retail,Sohag,13,8,2224598.13,2006089.99,218508.14,212268.89,47760.5,46336.28,311443.74,280852.6,0,0,2,Medium,81.24,1,0,0.902,0.098,278074.77,1424.22,0
141135,Retail,Alex,8,11,746933.1,431515.04,315418.06,308044.06,69309.91,68511.64,104570.63,60412.11,1,0,2,Medium,19.28,1,0,0.578,0.422,67903.01,798.27,0
141136,Retail,Giza,10,16,2020631.63,1107973.42,912658.21,878852.97,197741.92,186912.0,282888.43,155116.28,0,0,0,Medium,25.89,0,0,0.548,0.452,126289.48,10829.92,0
141137,IT,Alex,7,7,885188.15,576501.75,308686.4,277690.83,62480.44,60416.67,123926.34,80710.25,0,0,1,Low,48.47,0,1,0.651,0.349,126455.45,2063.77,0
141138,Education,Cairo,16,5,542711.15,264879.75,277831.4,274494.74,61761.32,58449.4,75979.56,37083.17,2,0,0,Low,37.9,0,0,0.488,0.512,108542.23,3311.91,0
141139,Manufacturing,Giza,3,11,4105014.52,3332381.71,772632.81,690405.31,155341.2,153956.21,574702.03,466533.44,0,0,2,Medium,27.94,0,0,0.812,0.188,373183.14,1384.99,0
141140,Healthcare,Sohag,12,6,698623.91,252005.77,446618.14,436146.9,98133.05,97854.97,97807.35,35280.81,1,1,1,Low,35.13,0,0,0.361,0.639,116437.32,278.08,0
141141,Unknown,Unknown,13,5,3068289.15,2653474.13,414815.03,362415.58,81543.51,80054.91,429560.48,371486.38,0,0,0,Medium,38.52,0,0,0.865,0.135,613657.83,1488.6,0
141142,Manufacturing,Giza,4,8,761443.79,659586.84,101856.95,99532.54,22394.82,21732.1,106602.13,92342.16,3,0,1,Medium,49.68,0,0,0.866,0.134,95180.47,662.72,0
141143,Healthcare,Monufia,0,9,824291.82,774106.58,50185.23,49970.25,11243.31,11064.52,115400.85,108374.92,0,2,1,Low,67.02,1,0,0.939,0.061,91587.98,178.79,0
141144,Pharmacy,Sohag,16,5,1076401.82,745494.64,330907.18,307304.73,69143.56,68403.32,150696.25,104369.25,2,1,1,Low,46.01,2,1,0.693,0.307,215280.36,740.24,0
141145,Pharmacy,Cairo,11,10,2562572.05,1840120.34,722451.7,689570.53,155153.37,153441.0,358760.09,257616.85,0,0,0,Low,29.24,0,0,0.718,0.282,256257.2,1712.37,0
141146,IT,Monufia,5,6,567515.2,502563.75,64951.45,55453.69,12477.08,12452.45,79452.13,70358.92,1,0,0,Low,31.94,0,0,0.886,0.114,94585.87,24.64,0
141147,Construction,Cairo,8,9,960776.07,501478.99,459297.08,422669.77,95100.7,93358.15,134508.65,70207.06,1,0,1,High,92.86,1,0,0.522,0.478,106752.9,1742.55,0
141148,Education,Dakahlia,4,7,1477835.02,926929.37,550905.65,528178.26,118840.11,115953.98,206896.9,129770.11,0,1,0,Low,38.84,0,0,0.627,0.373,211119.29,2886.13,0
141149,Construction,Sharqia,15,8,1368231.91,1225716.11,142515.81,137829.05,31011.54,30747.95,191552.47,171600.26,0,0,0,High,41.55,1,0,0.896,0.104,171028.99,263.58,0
141150,Education,Cairo,15,3,504825.9,192510.76,312315.15,271692.91,61130.91,57917.18,70675.63,26951.51,1,0,2,Low,56.23,2,0,0.381,0.619,168275.3,3213.72,0
141151,Manufacturing,Sohag,11,18,699532.88,528716.2,170816.68,157374.19,35409.19,35072.55,97934.6,74020.27,0,0,2,Medium,8.71,1,0,0.756,0.244,38862.94,336.64,0
141152,Retail,Sharqia,4,8,995388.45,839854.62,155533.83,138753.38,31219.51,30945.06,139354.38,117579.65,1,0,0,Medium,30.99,0,0,0.844,0.156,124423.56,274.45,0
141153,Import/Export,Cairo,4,13,745802.77,608524.3,137278.48,132690.35,29855.33,27272.85,104412.39,85193.4,0,1,1,High,9.59,0,0,0.816,0.184,57369.44,2582.48,1
141154,Retail,Cairo,6,8,1072756.26,403298.36,669457.9,658261.66,148108.87,145277.79,150185.88,56461.77,0,0,0,Medium,40.9,1,0,0.376,0.624,134094.53,2831.09,0
141155,Import/Export,Monufia,7,10,1007730.53,795967.53,211763.0,194928.48,43858.91,38046.11,141082.27,111435.45,0,0,1,High,63.89,0,1,0.79,0.21,100773.05,5812.79,1
141156,Healthcare,Monufia,6,4,2401366.69,1005538.18,1395828.5,1209607.36,272161.66,270967.39,336191.34,140775.35,0,0,5,Low,45.88,0,0,0.419,0.581,600341.67,1194.27,0
141157,Education,Sohag,4,14,6284685.44,2577146.16,3707539.28,3567620.17,802714.54,802461.84,879855.96,360800.46,1,0,0,Low,46.81,0,0,0.41,0.59,448906.1,252.7,0
141158,Healthcare,Dakahlia,8,14,756721.18,650066.2,106654.98,101765.57,22897.25,22406.32,105940.96,91009.27,1,1,2,Low,27.81,0,0,0.859,0.141,54051.51,490.94,0
141159,Pharmacy,Monufia,12,15,2148232.74,1672015.67,476217.07,419375.84,94359.56,92534.97,300752.58,234082.19,0,1,1,Low,30.67,0,0,0.778,0.222,143215.52,1824.59,0
141160,Education,Dakahlia,19,13,1047871.08,850634.16,197236.92,176953.47,39814.53,38802.62,146701.95,119088.78,0,0,0,Low,26.94,1,0,0.812,0.188,80605.47,1011.91,0
141161,Import/Export,Assiut,11,56,3105034.93,2145479.63,959555.3,958680.47,215703.11,211311.48,434704.89,300367.15,0,0,0,High,34.42,1,0,0.691,0.309,55447.05,4391.63,0
141162,Healthcare,Monufia,7,12,3588884.0,3120442.82,468441.19,430864.73,96944.57,95649.26,502443.76,436861.99,1,0,0,Low,53.57,1,0,0.869,0.131,299073.67,1295.3,0
141163,Import/Export,Monufia,5,7,282469.02,220998.74,61470.29,58269.62,13110.67,11175.14,39545.66,30939.82,1,0,2,High,57.02,2,0,0.782,0.218,40352.72,1935.53,1
141164,Education,Cairo,0,5,953480.54,377435.69,576044.85,491343.73,110552.34,107782.04,133487.28,52841.0,2,1,1,Low,57.54,0,0,0.396,0.604,190696.11,2770.3,0
141165,Pharmacy,Sohag,3,4,675724.47,305834.04,369890.43,323186.88,72717.05,68557.21,94601.43,42816.77,0,0,0,Low,46.52,1,0,0.453,0.547,168931.12,4159.84,0
141166,Restaurant,Alex,9,10,3780913.57,1435214.13,2345699.44,2275638.22,512018.6,479712.08,529327.9,200929.98,0,0,1,Medium,67.61,0,0,0.38,0.62,378091.36,32306.52,1
141167,Manufacturing,Sharqia,10,14,580770.86,350371.34,230399.52,223280.92,50238.21,48727.29,81307.92,49051.99,0,0,2,Medium,34.11,1,0,0.603,0.397,41483.63,1510.92,0
141168,Pharmacy,Giza,3,13,872589.85,762669.61,109920.25,101562.93,22851.66,22483.78,122162.58,106773.75,0,0,0,Low,18.28,0,0,0.874,0.126,67122.3,367.88,0
141169,Import/Export,Cairo,17,22,561144.66,295160.65,265984.01,228974.56,51519.28,51175.9,78560.25,41322.49,1,0,1,High,32.98,1,0,0.526,0.474,25506.58,343.37,0
141170,Construction,Dakahlia,9,11,448814.88,407726.83,41088.05,38969.82,8768.21,8207.93,62834.08,57081.76,2,0,0,High,37.55,1,0,0.908,0.092,40801.35,560.28,0
141171,Pharmacy,Cairo,3,7,1469242.59,693946.85,775295.74,665695.98,149781.6,146453.46,205693.96,97152.56,0,0,1,Low,4.94,1,0,0.472,0.528,209891.8,3328.14,0
141172,Retail,Giza,4,8,2081101.4,1655771.11,425330.29,369951.6,83239.11,81629.72,291354.2,231807.96,1,0,1,Medium,45.9,0,0,0.796,0.204,260137.67,1609.39,0
141173,Import/Export,Monufia,13,8,1542763.26,1150257.2,392506.06,355356.23,79955.15,74232.92,215986.86,161036.01,4,2,0,High,44.22,1,0,0.746,0.254,192845.41,5722.23,1
141174,Education,Sohag,4,6,895797.65,638893.13,256904.53,241640.74,54369.17,53633.26,125411.67,89445.04,0,1,1,Low,12.94,0,0,0.713,0.287,149299.61,735.9,0
141175,Import/Export,Cairo,5,8,332103.03,254447.73,77655.29,72680.43,16353.1,13876.46,46494.42,35622.68,1,0,0,High,61.89,0,0,0.766,0.234,41512.88,2476.64,1
141176,Import/Export,Cairo,2,11,940809.55,335000.06,605809.49,581132.45,130754.8,119998.38,131713.34,46900.01,1,1,2,High,38.48,0,0,0.356,0.644,85528.14,10756.42,0
141177,Restaurant,Sharqia,7,11,694396.82,501752.21,192644.61,183000.04,41175.01,40272.18,97215.55,70245.31,0,1,2,Medium,10.37,0,0,0.723,0.277,63126.98,902.83,0
141178,IT,Assiut,5,7,1411321.04,1054824.62,356496.42,336517.52,75716.44,74411.65,197584.95,147675.45,0,0,1,Low,53.73,0,0,0.747,0.253,201617.29,1304.79,0
141179,Education,Cairo,4,11,1933321.54,1487164.51,446157.03,441438.85,99323.74,97087.86,270665.02,208203.03,1,0,0,Low,26.14,0,0,0.769,0.231,175756.5,2235.89,0
141180,Pharmacy,Sohag,6,13,5155181.77,3815260.49,1339921.28,1222277.4,275012.41,268783.11,721725.45,534136.47,0,1,0,Low,49.26,0,0,0.74,0.26,396552.44,6229.31,0
141181,Manufacturing,Assiut,0,7,936453.85,480322.69,456131.16,439490.14,98885.28,97731.51,131103.54,67245.18,0,0,2,Medium,50.21,0,0,0.513,0.487,133779.12,1153.77,0
141182,Manufacturing,Monufia,9,4,1455891.64,1131694.78,324196.85,304119.12,68426.8,66999.77,203824.83,158437.27,2,0,0,Medium,53.51,0,0,0.777,0.223,363972.91,1427.03,0
141183,Import/Export,Dakahlia,1,4,1990861.0,1138044.43,852816.56,757109.41,170349.62,167586.29,278720.54,159326.22,1,0,1,High,30.64,0,0,0.572,0.428,497715.25,2763.33,0
141184,Pharmacy,Dakahlia,0,6,765868.88,301479.07,464389.81,422710.31,95109.82,94909.85,107221.64,42207.07,0,1,0,Low,28.16,0,0,0.394,0.606,127644.81,199.97,0
141185,Construction,Dakahlia,4,8,465492.6,400945.31,64547.29,61160.61,13761.14,13219.69,65168.96,56132.34,0,0,1,High,42.59,0,0,0.861,0.139,58186.57,541.44,0
141186,Import/Export,Sohag,5,6,980961.25,722003.7,258957.55,220739.22,49666.33,49232.71,137334.58,101080.52,0,0,2,High,42.35,1,0,0.736,0.264,163493.54,433.62,0
141187,Education,Cairo,3,14,2016602.0,1527662.15,488939.85,424643.45,95544.78,94740.95,282324.28,213872.7,1,0,0,Low,22.9,0,0,0.758,0.242,144043.0,803.82,0
141188,Construction,Giza,4,3,1198205.65,954856.42,243349.23,232301.4,52267.81,50370.47,167748.79,133679.9,3,0,2,High,48.69,0,0,0.797,0.203,399401.88,1897.34,0
141189,IT,Assiut,14,15,840882.91,459854.65,381028.26,372227.37,83751.16,80009.23,117723.61,64379.65,2,0,4,Low,49.62,0,0,0.547,0.453,56058.86,3741.92,0
141190,Education,Monufia,2,26,1095792.28,989939.85,105852.43,98164.54,22087.02,19971.13,153410.92,138591.58,0,0,1,Low,36.15,1,0,0.903,0.097,42145.86,2115.9,1
141191,Healthcare,Giza,8,5,1704811.88,658785.66,1046026.23,957920.56,215532.13,209049.1,238673.66,92229.99,0,0,2,Low,15.26,0,0,0.386,0.614,340962.38,6483.03,0
141192,IT,Sharqia,10,13,584644.13,549215.1,35429.03,31684.67,7129.05,5962.63,81850.18,76890.11,2,0,0,Low,55.44,1,0,0.939,0.061,44972.63,1166.43,1
141193,Manufacturing,Sharqia,5,10,1873012.83,747787.52,1125225.31,975261.25,219433.78,214460.07,262221.8,104690.25,1,1,1,Medium,37.69,0,0,0.399,0.601,187301.28,4973.71,0
141194,Construction,Dakahlia,10,3,915565.83,391330.14,524235.69,451677.35,101627.4,99886.96,128179.22,54786.22,0,1,0,High,57.43,0,0,0.427,0.573,305188.61,1740.45,0
141195,IT,Giza,3,3,789867.29,744786.91,45080.38,43453.23,9776.98,9674.12,110581.42,104270.17,1,0,0,Low,41.63,0,0,0.943,0.057,263289.1,102.86,0
141196,Pharmacy,Cairo,7,8,1541896.71,987599.72,554296.98,497951.5,112039.09,110594.77,215865.54,138263.96,0,0,3,Low,39.29,0,0,0.641,0.359,192737.09,1444.32,0
141197,Restaurant,Alex,1,13,551722.25,313662.25,238059.99,226198.86,50894.74,50185.07,77241.11,43912.72,1,0,1,Medium,36.16,0,0,0.569,0.431,42440.17,709.67,0
141198,Import/Export,Sharqia,9,7,2188999.77,1266229.82,922769.95,885325.74,199198.29,195978.72,306459.97,177272.17,2,1,1,High,40.3,0,0,0.578,0.422,312714.25,3219.57,0
141199,Pharmacy,Sohag,10,12,414545.64,231244.83,183300.81,167092.51,37595.82,36099.83,58036.39,32374.28,0,1,1,Low,43.81,0,0,0.558,0.442,34545.47,1495.98,0
141200,Healthcare,Sharqia,13,12,1123555.76,527752.41,595803.35,525980.45,118345.6,115494.77,157297.81,73885.34,0,2,0,Low,34.78,1,0,0.47,0.53,93629.65,2850.83,0
141201,Pharmacy,Alex,16,25,619948.86,511600.72,108348.14,107602.01,24210.45,23100.79,86792.84,71624.1,1,0,1,Low,86.89,2,0,0.825,0.175,24797.95,1109.67,0
